Region,Gender,Year,Lowerbound,Upperbound,Mean_Estimate,Country,age_group,CI_WIDTH,Obesity_level,CI_Width,Condition
Eastern Mediterranean,Female,2022,0.25602,13.50678,3.79777,SOM,Child,13.25076,Low,13.25076,Obesity
Eastern Mediterranean,Both,2015,9.79104,11.80345,10.77798,"Iran, Islamic Republic of",Child,2.012409999999999,Low,2.012409999999999,Obesity
Western Pacific,Female,2014,9.2247,23.88575,15.89996,FSM,Child,14.661050000000001,Low,14.661050000000001,Obesity
Africa,Female,2021,2.07296,12.94958,6.30656,BWA,Child,10.876619999999999,Low,10.876619999999999,Obesity
Americas,Female,2020,5.60408,8.40603,6.93505,GTM,Child,2.8019499999999997,Low,2.8019499999999997,Obesity
Africa,Both,2022,0.80811,3.65047,1.90743,ZWE,Child,2.8423599999999998,Low,2.8423599999999998,Obesity
Americas,Male,2018,14.41973,19.94478,17.17114,ARG,Child,5.525050000000002,Low,5.525050000000002,Obesity
Europe,Male,2014,1.41122,18.6597,7.4392,LUX,Child,17.24848,Low,17.24848,Obesity
Americas,Female,2015,7.70748,10.66566,9.11605,CAN,Child,2.9581800000000005,Low,2.9581800000000005,Obesity
Americas,Male,2015,18.12388,30.86886,24.3964,CUB,Child,12.744980000000002,Low,12.744980000000002,Obesity
Eastern Mediterranean,Male,2020,6.39067,23.16644,13.86892,Iraq,Child,16.77577,Low,16.77577,Obesity
Eastern Mediterranean,Female,2017,4.32506,19.36531,10.50723,PSE,Child,15.04025,Low,15.04025,Obesity
Americas,Male,2014,5.33929,7.81506,6.52765,COL,Child,2.47577,Low,2.47577,Obesity
Western Pacific,Both,2016,14.57042,29.74346,21.85518,PYF,Child,15.173039999999999,Low,15.173039999999999,Obesity
Africa,Male,2015,0.18439,2.54601,0.88859,RWA,Child,2.36162,Low,2.36162,Obesity
Americas,Female,2015,9.65393,22.32983,15.56347,DMA,Child,12.6759,Low,12.6759,Obesity
Eastern Mediterranean,Both,2019,9.91796,22.96766,16.00741,LBN,Child,13.049699999999998,Low,13.049699999999998,Obesity
Western Pacific,Female,2020,1.01175,10.70702,4.37891,MNG,Child,9.69527,Low,9.69527,Obesity
Western Pacific,Male,2016,10.32145,12.5563,11.42383,CHN,Child,2.23485,Low,2.23485,Obesity
Eastern Mediterranean,Female,2014,5.78523,7.63342,6.68659,"Iran, Islamic Republic of",Child,1.8481899999999998,Low,1.8481899999999998,Obesity
Africa,Both,2014,0.70449,3.40116,1.75472,MWI,Child,2.69667,Low,2.69667,Obesity
Western Pacific,Male,2014,2.06292,10.44615,5.39046,SLB,Child,8.38323,Low,8.38323,Obesity
Americas,Male,2022,9.85426,29.99232,19.1602,Bahamas,Child,20.13806,Low,20.13806,Obesity
Africa,Female,2012,0.37348,1.03777,0.65318,BFA,Child,0.66429,Low,0.66429,Obesity
Europe,Both,2014,3.67697,5.1614,4.38631,FRA,Child,1.4844300000000006,Low,1.4844300000000006,Obesity
,Female,2016,4.529,4.92309,4.72252,GLOBAL,Child,0.3940900000000003,Low,0.3940900000000003,Obesity
Europe,Both,2013,5.27356,7.38874,6.28385,BEL,Child,2.1151800000000005,Low,2.1151800000000005,Obesity
Africa,Female,2015,0.48541,8.70581,3.09043,CAF,Child,8.2204,Low,8.2204,Obesity
Western Pacific,Both,2012,7.79592,17.47694,12.28218,KIR,Child,9.68102,Low,9.68102,Obesity
Europe,Both,2014,6.15663,7.94844,6.98953,CHE,Child,1.79181,Low,1.79181,Obesity
Africa,Female,2012,0.53197,1.93081,1.03226,TZA,Child,1.3988399999999999,Low,1.3988399999999999,Obesity
Africa,Both,2012,1.23885,7.59864,3.59381,COD,Child,6.359789999999999,Low,6.359789999999999,Obesity
Europe,Both,2016,10.06613,11.23593,10.65162,GBR,Child,1.1698000000000004,Low,1.1698000000000004,Obesity
Africa,Male,2017,0.29196,7.66166,2.4035,GNB,Child,7.3697,Low,7.3697,Obesity
Africa,Male,2020,0.72081,18.69774,6.36909,AGO,Child,17.97693,Low,17.97693,Obesity
Europe,Female,2017,0.65965,2.89358,1.55365,TKM,Child,2.23393,Low,2.23393,Obesity
Africa,Female,2013,2.95908,6.52677,4.54126,LSO,Child,3.56769,Low,3.56769,Obesity
Eastern Mediterranean,Male,2018,4.2507,30.53382,14.97995,SYR,Child,26.283119999999997,Low,26.283119999999997,Obesity
Western Pacific,Female,2016,15.44005,19.14782,17.29362,PLW,Child,3.70777,Low,3.70777,Obesity
Africa,Both,2012,1.50502,4.40601,2.66,CIV,Child,2.90099,Low,2.90099,Obesity
Africa,Both,2019,2.87856,15.33954,7.7875,MRT,Child,12.46098,Low,12.46098,Obesity
Africa,Both,2021,8.25526,22.82706,14.77491,DZA,Child,14.5718,Low,14.5718,Obesity
Africa,Female,2012,0.51191,9.75821,3.41712,BWA,Child,9.2463,Low,9.2463,Obesity
Western Pacific,Female,2012,3.54353,4.4964,3.99886,KOR,Child,0.9528700000000003,Low,0.9528700000000003,Obesity
Europe,Male,2017,9.59833,18.75534,13.86133,Armenia,Child,9.15701,Low,9.15701,Obesity
Africa,Both,2014,0.4759,6.45474,2.32549,BDI,Child,5.97884,Low,5.97884,Obesity
Eastern Mediterranean,Female,2016,14.10759,20.9113,17.36628,EGY,Child,6.803710000000001,Low,6.803710000000001,Obesity
Africa,Both,2020,2.07095,9.46749,4.70223,GAB,Child,7.39654,Low,7.39654,Obesity
Africa,Female,2017,0.30237,8.3027,2.61005,AGO,Child,8.00033,Low,8.00033,Obesity
Europe,Male,2019,7.93556,12.9776,10.28613,SWE,Child,5.042040000000001,Low,5.042040000000001,Obesity
Western Pacific,Male,2013,4.33264,5.3113,4.81091,JPN,Child,0.9786600000000005,Low,0.9786600000000005,Obesity
Eastern Mediterranean,Both,2016,7.76343,9.46728,8.58447,"Iran, Islamic Republic of",Child,1.703850000000001,Low,1.703850000000001,Obesity
Europe,Female,2018,0.43516,1.68554,0.931,KGZ,Child,1.25038,Low,1.25038,Obesity
Eastern Mediterranean,Male,2020,2.09584,14.60892,6.87427,AFG,Child,12.513079999999999,Low,12.513079999999999,Obesity
South-East Asia,Female,2018,0.3101,1.19276,0.65799,TLS,Child,0.88266,Low,0.88266,Obesity
Europe,Both,2022,10.49673,18.03774,14.07093,CYP,Child,7.54101,Low,7.54101,Obesity
Europe,Both,2020,7.47835,11.53308,9.40807,ISR,Child,4.05473,Low,4.05473,Obesity
Americas,Both,2015,13.76033,16.32033,15.03118,MEX,Child,2.5599999999999987,Low,2.5599999999999987,Obesity
Europe,Male,2022,8.33243,17.00336,12.30226,SWE,Child,8.67093,Low,8.67093,Obesity
Western Pacific,Male,2019,18.70772,27.98147,23.23661,BRN,Child,9.273750000000003,Low,9.273750000000003,Obesity
Africa,Both,2015,1.64727,5.29154,3.0347,CIV,Child,3.6442700000000006,Low,3.6442700000000006,Obesity
Western Pacific,Both,2015,2.36252,3.19617,2.75811,PHL,Child,0.83365,Low,0.83365,Obesity
Western Pacific,Female,2022,1.48024,11.25715,5.07573,SLB,Child,9.776909999999999,Low,9.776909999999999,Obesity
Africa,Female,2013,0.65369,11.5049,4.08835,CPV,Child,10.85121,Low,10.85121,Obesity
Eastern Mediterranean,Both,2012,4.94936,22.09669,12.25723,SYR,Child,17.147329999999997,Low,17.147329999999997,Obesity
Africa,Both,2016,1.09897,9.07701,3.94433,CPV,Child,7.97804,Low,7.97804,Obesity
Africa,Male,2012,0.32846,4.5379,1.66178,COG,Child,4.20944,Low,4.20944,Obesity
Americas,Both,2017,9.14273,14.22693,11.55634,CRI,Child,5.084199999999999,Low,5.084199999999999,Obesity
Americas,Female,2012,3.61892,29.16774,13.93227,GRD,Child,25.54882,Low,25.54882,Obesity
,Male,2022,12.98828,17.02796,14.98001,WB_HI,Child,4.039680000000001,Low,4.039680000000001,Obesity
Western Pacific,Male,2016,12.9441,14.87192,13.88288,KOR,Child,1.9278199999999988,Low,1.9278199999999988,Obesity
South-East Asia,Female,2017,2.80622,17.29079,8.37161,MDV,Child,14.484570000000001,Low,14.484570000000001,Obesity
Africa,Male,2019,0.16097,2.27802,0.81284,TZA,Child,2.1170500000000003,Low,2.1170500000000003,Obesity
Eastern Mediterranean,Both,2020,3.84029,10.35613,6.67163,AFG,Child,6.515840000000001,Low,6.515840000000001,Obesity
Western Pacific,Male,2022,9.399,32.81687,20.2071,MHL,Child,23.41787,Low,23.41787,Obesity
South-East Asia,Female,2020,2.32593,15.68349,7.4991,LKA,Child,13.357560000000001,Low,13.357560000000001,Obesity
Europe,Both,2021,10.28277,14.7421,12.4117,FIN,Child,4.459330000000001,Low,4.459330000000001,Obesity
Western Pacific,Female,2016,21.44274,33.94975,27.38758,COK,Child,12.507010000000001,Moderate,12.507010000000001,Obesity
Americas,Male,2018,6.48368,14.48996,9.97661,SLV,Child,8.00628,Low,8.00628,Obesity
Americas,Female,2018,6.40461,11.00301,8.56904,ECU,Child,4.5984,Low,4.5984,Obesity
Europe,Both,2014,9.96032,12.15209,11.02741,HUN,Child,2.19177,Low,2.19177,Obesity
Americas,Female,2015,11.46543,14.89878,13.16259,MEX,Child,3.433350000000001,Low,3.433350000000001,Obesity
Western Pacific,Both,2018,11.97064,14.76849,13.34551,AUS,Child,2.7978500000000004,Low,2.7978500000000004,Obesity
Western Pacific,Both,2016,19.44785,37.67389,28.5454,NIU,Child,18.22604,Moderate,18.22604,Obesity
Americas,Male,2020,9.29703,36.96942,22.5716,ATG,Child,27.67239,Low,27.67239,Obesity
Western Pacific,Both,2012,11.21729,12.51915,11.8682,KOR,Child,1.3018599999999996,Low,1.3018599999999996,Obesity
Europe,Male,2017,8.12062,12.34748,10.1331,ITA,Child,4.2268599999999985,Low,4.2268599999999985,Obesity
Europe,Both,2019,7.02858,10.33544,8.63754,SRB,Child,3.3068600000000004,Low,3.3068600000000004,Obesity
Americas,Female,2015,10.04501,25.66904,17.34637,BLZ,Child,15.62403,Low,15.62403,Obesity
Europe,Both,2014,3.27155,4.8759,4.03184,CZE,Child,1.6043499999999997,Low,1.6043499999999997,Obesity
Europe,Female,2022,1.02985,6.16181,3.01136,TKM,Child,5.13196,Low,5.13196,Obesity
Western Pacific,Female,2012,7.19897,20.57345,12.97333,FSM,Child,13.374480000000002,Low,13.374480000000002,Obesity
Western Pacific,Both,2019,7.54813,21.51841,14.06464,SGP,Child,13.970279999999999,Low,13.970279999999999,Obesity
Africa,Male,2022,0.87856,7.66232,3.33995,ETH,Child,6.78376,Low,6.78376,Obesity
Africa,Male,2022,0.71937,22.22568,7.68281,BWA,Child,21.50631,Low,21.50631,Obesity
Africa,Female,2016,6.68951,18.93578,12.04396,DZA,Child,12.24627,Low,12.24627,Obesity
Africa,Male,2015,0.29071,6.8362,2.12232,TCD,Child,6.54549,Low,6.54549,Obesity
Africa,Female,2013,8.1721,10.55057,9.31037,ZAF,Child,2.37847,Low,2.37847,Obesity
Americas,Female,2018,4.39179,35.10038,17.40262,BMU,Child,30.70859,Low,30.70859,Obesity
Western Pacific,Female,2017,14.90966,31.56388,22.83583,NRU,Child,16.654220000000002,Low,16.654220000000002,Obesity
Eastern Mediterranean,Male,2014,5.19483,23.50123,12.95224,LBY,Child,18.3064,Low,18.3064,Obesity
,Female,2013,11.3077,12.40264,11.83412,AMR,Child,1.0949399999999994,Low,1.0949399999999994,Obesity
Africa,Male,2012,0.2103,5.69874,1.80902,MDG,Child,5.48844,Low,5.48844,Obesity
Europe,Both,2021,2.71769,5.25977,3.86515,RUS,Child,2.5420799999999995,Low,2.5420799999999995,Obesity
Africa,Male,2022,0.14362,3.62463,1.13682,TZA,Child,3.48101,Low,3.48101,Obesity
Europe,Female,2017,2.43116,6.19957,4.05487,NLD,Child,3.7684099999999994,Low,3.7684099999999994,Obesity
Africa,Both,2013,0.50905,3.5041,1.43354,TCD,Child,2.99505,Low,2.99505,Obesity
Eastern Mediterranean,Both,2022,9.58828,26.96988,17.66462,LBN,Child,17.3816,Low,17.3816,Obesity
Europe,Female,2022,7.0537,16.18905,11.16681,CYP,Child,9.135350000000003,Low,9.135350000000003,Obesity
Europe,Female,2020,2.39444,12.1264,6.27174,BIH,Child,9.73196,Low,9.73196,Obesity
Europe,Both,2022,5.78683,12.33472,8.73139,DEU,Child,6.547890000000001,Low,6.547890000000001,Obesity
Americas,Male,2022,3.3096,24.45336,11.73692,GUY,Child,21.14376,Low,21.14376,Obesity
Europe,Both,2013,2.0764,4.93155,3.31952,TKM,Child,2.8551499999999996,Low,2.8551499999999996,Obesity
Western Pacific,Male,2017,8.58712,31.05134,18.75861,KIR,Child,22.464219999999997,Low,22.464219999999997,Obesity
Europe,Female,2012,1.99422,4.84689,3.23305,KGZ,Child,2.85267,Low,2.85267,Obesity
Europe,Female,2017,3.86163,7.47773,5.51275,SWE,Child,3.6161000000000003,Low,3.6161000000000003,Obesity
Europe,Male,2012,4.13443,9.98665,6.71604,Armenia,Child,5.852219999999999,Low,5.852219999999999,Obesity
Americas,Both,2022,11.43546,29.15002,19.70117,VCT,Child,17.71456,Low,17.71456,Obesity
Europe,Female,2012,3.72923,5.64117,4.61985,NOR,Child,1.91194,Low,1.91194,Obesity
Eastern Mediterranean,Male,2022,10.10525,22.81303,16.04357,PSE,Child,12.707780000000001,Low,12.707780000000001,Obesity
Africa,Both,2015,2.68678,7.82272,4.83381,SWZ,Child,5.13594,Low,5.13594,Obesity
Americas,Both,2017,8.14123,30.16585,18.30596,SUR,Child,22.02462,Low,22.02462,Obesity
Western Pacific,Male,2021,16.50002,53.68556,35.97044,TKL,Child,37.18554,High,37.18554,Obesity
Africa,Both,2012,0.94448,2.80018,1.66771,ZMB,Child,1.8557000000000001,Low,1.8557000000000001,Obesity
Americas,Female,2016,11.72119,15.16044,13.43403,MEX,Child,3.4392499999999995,Low,3.4392499999999995,Obesity
Western Pacific,Female,2020,11.4596,25.45839,17.90649,BRN,Child,13.998790000000001,Low,13.998790000000001,Obesity
Americas,Male,2014,8.29814,13.93205,11.0433,PAN,Child,5.63391,Low,5.63391,Obesity
Americas,Male,2017,5.81406,9.41143,7.53994,COL,Child,3.5973699999999997,Low,3.5973699999999997,Obesity
Americas,Female,2015,6.58966,13.79051,9.89039,GUY,Child,7.200849999999999,Low,7.200849999999999,Obesity
Africa,Male,2014,0.31339,7.99418,2.57951,CAF,Child,7.68079,Low,7.68079,Obesity
Africa,Both,2012,1.17883,4.59291,2.48382,NAM,Child,3.41408,Low,3.41408,Obesity
Eastern Mediterranean,Both,2018,4.74955,13.4253,8.44966,TUN,Child,8.67575,Low,8.67575,Obesity
Africa,Male,2017,0.47968,15.74036,4.88447,TCD,Child,15.26068,Low,15.26068,Obesity
Americas,Both,2015,11.15508,16.43348,13.69945,SLV,Child,5.2783999999999995,Low,5.2783999999999995,Obesity
Africa,Both,2015,1.19302,3.04993,2.01307,ETH,Child,1.8569099999999998,Low,1.8569099999999998,Obesity
Americas,Both,2020,13.35969,28.37938,20.38252,BRB,Child,15.01969,Low,15.01969,Obesity
Europe,Female,2022,1.69313,5.68382,3.33528,DNK,Child,3.99069,Low,3.99069,Obesity
Western Pacific,Female,2017,1.86046,3.22074,2.48267,PHL,Child,1.3602800000000002,Low,1.3602800000000002,Obesity
Americas,Both,2017,15.00464,17.61354,16.30065,MEX,Child,2.6089,Low,2.6089,Obesity
Africa,Male,2014,1.04598,9.57423,4.01839,KEN,Child,8.52825,Low,8.52825,Obesity
Eastern Mediterranean,Female,2020,2.28233,10.01184,5.28012,YEM,Child,7.729509999999999,Low,7.729509999999999,Obesity
Americas,Both,2021,11.87047,30.34227,20.63368,BOL,Child,18.4718,Low,18.4718,Obesity
Africa,Both,2015,0.92769,5.82847,2.6488,GNB,Child,4.90078,Low,4.90078,Obesity
Americas,Both,2013,10.42046,16.3224,13.2206,SLV,Child,5.901939999999998,Low,5.901939999999998,Obesity
Western Pacific,Male,2015,1.40106,13.70254,5.96846,LAO,Child,12.301480000000002,Low,12.301480000000002,Obesity
Africa,Both,2014,1.27364,3.26506,2.0783,CMR,Child,1.99142,Low,1.99142,Obesity
Western Pacific,Female,2019,7.2588,24.00659,14.57156,KIR,Child,16.74779,Low,16.74779,Obesity
Eastern Mediterranean,Both,2021,3.97539,16.25699,8.90109,AFG,Child,12.281599999999997,Low,12.281599999999997,Obesity
South-East Asia,Female,2019,2.2202,14.71415,7.02116,LKA,Child,12.49395,Low,12.49395,Obesity
Americas,Male,2020,17.78339,25.61951,21.73627,USA,Child,7.8361199999999975,Low,7.8361199999999975,Obesity
Europe,Female,2017,7.63128,10.17466,8.86518,HUN,Child,2.543379999999999,Low,2.543379999999999,Obesity
Western Pacific,Male,2021,15.85917,21.06748,18.39512,NZL,Child,5.208309999999999,Low,5.208309999999999,Obesity
,Female,2022,3.19469,6.72225,4.67595,WB_LI,Child,3.52756,Low,3.52756,Obesity
South-East Asia,Male,2016,0.29511,1.53627,0.76289,NPL,Child,1.24116,Low,1.24116,Obesity
Western Pacific,Male,2019,19.63055,48.70238,34.2959,COK,Child,29.07183,High,29.07183,Obesity
Africa,Female,2013,0.55428,1.65551,1.02852,ETH,Child,1.1012300000000002,Low,1.1012300000000002,Obesity
Americas,Male,2019,10.90979,37.50227,23.55928,BOL,Child,26.592480000000002,Low,26.592480000000002,Obesity
Africa,Both,2019,8.40107,19.16861,13.27785,DZA,Child,10.76754,Low,10.76754,Obesity
Europe,Male,2019,10.42287,17.58537,13.88427,GEO,Child,7.162500000000001,Low,7.162500000000001,Obesity
Africa,Both,2012,0.86137,2.86924,1.63942,ZWE,Child,2.00787,Low,2.00787,Obesity
Europe,Both,2015,1.7487,3.54713,2.54624,TKM,Child,1.7984300000000002,Low,1.7984300000000002,Obesity
Europe,Female,2016,2.69728,19.09647,9.01375,AZE,Child,16.39919,Low,16.39919,Obesity
Europe,Male,2018,5.57741,10.01252,7.54956,LVA,Child,4.43511,Low,4.43511,Obesity
South-East Asia,Female,2020,1.24984,7.48146,3.56562,MMR,Child,6.23162,Low,6.23162,Obesity
Americas,Both,2018,12.56039,17.62984,15.03922,CUB,Child,5.069450000000002,Low,5.069450000000002,Obesity
Africa,Male,2015,0.37465,7.67513,2.59077,COG,Child,7.30048,Low,7.30048,Obesity
Europe,Both,2019,6.59176,15.83174,10.86358,BIH,Child,9.23998,Low,9.23998,Obesity
Americas,Both,2017,18.92094,21.1593,20.00493,BRA,Child,2.23836,Low,2.23836,Obesity
Western Pacific,Both,2014,11.96957,14.47205,13.19996,MYS,Child,2.5024800000000003,Low,2.5024800000000003,Obesity
Europe,Female,2015,3.2804,5.11192,4.15345,ALB,Child,1.8315199999999994,Low,1.8315199999999994,Obesity
Africa,Male,2012,5.53336,12.35438,8.51576,MUS,Child,6.821020000000001,Low,6.821020000000001,Obesity
Eastern Mediterranean,Male,2013,0.31499,11.05175,3.24197,SOM,Child,10.73676,Low,10.73676,Obesity
Europe,Both,2015,5.27088,6.53945,5.8829,CHE,Child,1.2685700000000004,Low,1.2685700000000004,Obesity
Americas,Male,2014,10.20855,35.29362,21.67588,BLZ,Child,25.085069999999995,Low,25.085069999999995,Obesity
Eastern Mediterranean,Male,2015,13.18131,19.89599,16.37402,JOR,Child,6.714680000000001,Low,6.714680000000001,Obesity
Africa,Male,2012,0.35219,11.75695,3.63436,GNB,Child,11.40476,Low,11.40476,Obesity
Americas,Female,2021,7.00816,27.78724,16.0997,PRY,Child,20.77908,Low,20.77908,Obesity
,Male,2012,8.62253,9.58056,9.10346,WB_UMI,Child,0.9580300000000008,Low,0.9580300000000008,Obesity
Africa,Both,2020,1.21094,6.72899,3.20225,COD,Child,5.51805,Low,5.51805,Obesity
Africa,Female,2013,1.85073,4.32927,2.92308,SLE,Child,2.47854,Low,2.47854,Obesity
Western Pacific,Female,2021,2.15412,3.89199,2.95388,JPN,Child,1.73787,Low,1.73787,Obesity
South-East Asia,Both,2019,0.77918,2.98479,1.6234,BGD,Child,2.20561,Low,2.20561,Obesity
Europe,Female,2014,1.50823,14.89209,6.2293,ISL,Child,13.38386,Low,13.38386,Obesity
Africa,Both,2013,1.05376,9.17172,3.97766,BWA,Child,8.11796,Low,8.11796,Obesity
Western Pacific,Both,2021,11.18046,30.73359,20.49489,FSM,Child,19.55313,Low,19.55313,Obesity
Europe,Male,2012,7.36614,13.66262,10.34086,MNE,Child,6.296480000000001,Low,6.296480000000001,Obesity
Africa,Male,2021,0.25872,11.07873,3.37388,MDG,Child,10.82001,Low,10.82001,Obesity
Africa,Both,2014,0.7739,6.34999,2.74019,GNQ,Child,5.57609,Low,5.57609,Obesity
Western Pacific,Both,2017,20.00571,22.79193,21.37853,PLW,Child,2.78622,Low,2.78622,Obesity
Europe,Both,2014,2.40968,11.53455,6.03351,LUX,Child,9.12487,Low,9.12487,Obesity
Western Pacific,Female,2018,19.34709,23.29644,21.34582,PLW,Child,3.949349999999999,Low,3.949349999999999,Obesity
Africa,Female,2019,0.31343,3.44107,1.37367,MWI,Child,3.12764,Low,3.12764,Obesity
Europe,Female,2012,9.4877,10.90255,10.1871,GBR,Child,1.4148499999999995,Low,1.4148499999999995,Obesity
Africa,Both,2021,1.96571,6.53818,3.92812,UGA,Child,4.572469999999999,Low,4.572469999999999,Obesity
Western Pacific,Male,2021,2.62708,10.51451,5.96941,MNG,Child,7.88743,Low,7.88743,Obesity
,Male,2016,6.74495,7.84114,7.27558,EUR,Child,1.09619,Low,1.09619,Obesity
Africa,Male,2020,14.08739,17.94156,15.98242,SYC,Child,3.85417,Low,3.85417,Obesity
Western Pacific,Both,2022,13.22822,20.59902,16.80408,AUS,Child,7.370799999999999,Low,7.370799999999999,Obesity
South-East Asia,Male,2021,1.00421,16.07636,5.98015,BTN,Child,15.07215,Low,15.07215,Obesity
Europe,Both,2012,6.12009,9.07839,7.53785,FIN,Child,2.9583000000000004,Low,2.9583000000000004,Obesity
Africa,Both,2015,2.04648,4.84207,3.27751,NGA,Child,2.79559,Low,2.79559,Obesity
Europe,Both,2020,2.26098,13.76432,6.73712,LUX,Child,11.50334,Low,11.50334,Obesity
Europe,Male,2016,3.28404,17.389,9.0791,BLR,Child,14.104959999999998,Low,14.104959999999998,Obesity
Americas,Both,2021,12.90581,19.94772,16.40298,ECU,Child,7.04191,Low,7.04191,Obesity
Europe,Female,2022,0.50109,4.2593,1.83341,TKM,Child,3.7582099999999996,Low,3.7582099999999996,Obesity
Americas,Female,2017,8.60248,19.47368,13.64911,JAM,Child,10.871200000000002,Low,10.871200000000002,Obesity
South-East Asia,Both,2013,1.36716,5.20813,2.89381,BTN,Child,3.8409699999999996,Low,3.8409699999999996,Obesity
,Male,2020,13.64697,16.38427,15.01816,WB_HI,Child,2.737300000000001,Low,2.737300000000001,Obesity
Europe,Female,2016,4.80702,8.68041,6.58122,DEU,Child,3.8733900000000006,Low,3.8733900000000006,Obesity
Eastern Mediterranean,Both,2014,2.31224,3.55034,2.90289,PAK,Child,1.2380999999999998,Low,1.2380999999999998,Obesity
Africa,Both,2020,0.44185,1.53713,0.85744,BFA,Child,1.09528,Low,1.09528,Obesity
Europe,Male,2017,11.05366,18.54835,14.45042,MLT,Child,7.4946899999999985,Low,7.4946899999999985,Obesity
Americas,Female,2017,4.81624,25.32159,13.28686,DOM,Child,20.50535,Low,20.50535,Obesity
Europe,Female,2018,5.30755,8.66121,6.89852,PRT,Child,3.3536600000000005,Low,3.3536600000000005,Obesity
